Nov 1 2014,Boston College,33,Virginia Tech,31
Nov 1 2014,Brigham Young,27,Middle Tennessee State,7
Nov 1 2014,California,45,Oregon State,31
Nov 1 2014,Central Michigan,38,Eastern Michigan,7
Nov 1 2014,Colorado State,38,San Jose State,31
Nov 1 2014,Connecticut,37,Central Florida,29
Nov 1 2014,Duke,51,Pittsburgh,48
Nov 1 2014,Florida,38,Georgia,20
Nov 1 2014,Georgia Tech,35,Virginia,10
Nov 1 2014,Houston,27,South Florida,3
Nov 1 2014,Iowa,48,Northwestern,7
Nov 1 2014,Kansas State,48,Oklahoma State,14
Nov 1 2014,Louisiana Tech,59,Western Kentucky,10
Nov 1 2014,Louisiana-Lafayette,19,South Alabama,9
Nov 1 2014,Maryland,20,Penn State,19
Nov 1 2014,Miami (FL),47,North Carolina,20
Nov 1 2014,Michigan,34,Indiana,10
Nov 1 2014,Mississippi State,17,Arkansas,10
Nov 1 2014,Missouri,20,Kentucky,10
Nov 1 2014,Nebraska,35,Purdue,14
Nov 1 2014,Nevada,30,San Diego State,14
Nov 1 2014,New Mexico,31,Nevada-Las Vegas,28
Nov 1 2014,North Carolina State,24,Syracuse,17
Nov 1 2014,Notre Dame,49,Navy,39
Nov 1 2014,Ohio State,55,Illinois,14
Nov 1 2014,Oklahoma,59,Iowa State,14
Nov 1 2014,Oregon,45,Stanford,16
Nov 1 2014,Rice,31,Florida International,17
Nov 1 2014,Southern California,44,Washington State,17
Nov 1 2014,Temple,20,East Carolina,10
Nov 1 2014,Tennessee,45,South Carolina,42
Nov 1 2014,Texas,34,Texas Tech,13
Nov 1 2014,Texas A&M,21,Louisiana-Monroe,16
Nov 1 2014,Texas Christian,31,West Virginia,30
Nov 1 2014,Texas State,37,New Mexico State,29
Nov 1 2014,Texas-El Paso,35,Southern Mississippi,14
Nov 1 2014,UCLA,17,Arizona,7
Nov 1 2014,Utah State,35,Hawaii,14
Nov 1 2014,Vanderbilt,42,Old Dominion,28
Nov 1 2014,Washington,38,Colorado,23
Nov 1 2014,Western Michigan,41,Miami (OH),10
Nov 1 2014,Wisconsin,37,Rutgers,0
Nov 1 2014,Wyoming,45,Fresno State,17
Nov 4 2014,Bowling Green State,27,Akron,10
Nov 4 2014,Toledo,30,Kent State,20
Nov 5 2014,Northern Illinois,35,Ball State,21
Nov 5 2014,Ohio,37,Buffalo,14
Nov 6 2014,Clemson,34,Wake Forest,20
Nov 7 2014,Memphis,16,Temple,13
Nov 7 2014,Utah State,20,Wyoming,3
Nov 8 2014,Air Force,48,Nevada-Las Vegas,21
Nov 8 2014,Alabama,20,Louisiana State,13
Nov 8 2014,Appalachian State,31,Louisiana-Monroe,29
Nov 8 2014,Arizona,38,Colorado,20
Nov 8 2014,Arizona State,55,Notre Dame,31
Nov 8 2014,Arkansas State,45,South Alabama,10
Nov 8 2014,Army,35,Connecticut,21
Nov 8 2014,Baylor,48,Oklahoma,14
Nov 8 2014,Boise State,60,New Mexico,49
Nov 8 2014,Colorado State,49,Hawaii,22
Nov 8 2014,Duke,27,Syracuse,10
Nov 8 2014,Florida,34,Vanderbilt,10
Nov 8 2014,Florida State,34,Virginia,20
Nov 8 2014,Fresno State,38,San Jose State,24
Nov 8 2014,Georgia,63,Kentucky,31
Nov 8 2014,Georgia Southern,28,Texas State,25
Nov 8 2014,Georgia Tech,56,North Carolina State,23
Nov 8 2014,Kansas,34,Iowa State,14
Nov 8 2014,Louisiana Tech,40,Alabama-Birmingham,24
Nov 8 2014,Louisiana-Lafayette,44,New Mexico State,16
Nov 8 2014,Louisville,38,Boston College,19
Nov 8 2014,Marshall,63,Southern Mississippi,17
Nov 8 2014,Michigan,10,Northwestern,9
Nov 8 2014,Minnesota,51,Iowa,14
Nov 8 2014,Mississippi,48,Presbyterian,0
Nov 8 2014,Mississippi State,45,Tennessee-Martin,16
Nov 8 2014,North Texas,31,Florida Atlantic,10
Nov 8 2014,Ohio State,49,Michigan State,37
Nov 8 2014,Old Dominion,38,Florida International,35
Nov 8 2014,Oregon,51,Utah,27
Nov 8 2014,Penn State,13,Indiana,7
Nov 8 2014,Rice,17,Texas-San Antonio,7
Nov 8 2014,San Diego State,35,Idaho,21
Nov 8 2014,Texas,33,West Virginia,16
Nov 8 2014,Texas A&M,41,Auburn,38
Nov 8 2014,Texas Christian,41,Kansas State,20
Nov 8 2014,Troy,45,Georgia State,21
Nov 8 2014,Tulane,31,Houston,24
Nov 8 2014,Tulsa,38,Southern Methodist,28
Nov 8 2014,UCLA,44,Washington,30
Nov 8 2014,Washington State,39,Oregon State,32
Nov 8 2014,Western Kentucky,35,Texas-El Paso,27
Nov 8 2014,Wisconsin,34,Purdue,16
Nov 11 2014,Buffalo,55,Akron,24
Nov 11 2014,Northern Illinois,27,Toledo,24
Nov 12 2014,Bowling Green State,30,Kent State,20
Nov 12 2014,Massachusetts,24,Ball State,10
Nov 13 2014,Cincinnati,54,East Carolina,46
Nov 13 2014,Southern California,38,California,30
Nov 13 2014,Texas-San Antonio,12,Southern Mississippi,10
Nov 14 2014,Central Florida,31,Tulsa,7
Nov 15 2014,Air Force,45,Nevada,38
Nov 15 2014,Alabama,25,Mississippi State,20
Nov 15 2014,Appalachian State,37,Arkansas State,32
Nov 15 2014,Arizona,27,Washington,26
Nov 15 2014,Arkansas,17,Louisiana State,0
Nov 15 2014,Boise State,38,San Diego State,29
Nov 15 2014,Brigham Young,42,Nevada-Las Vegas,23
Nov 15 2014,Central Michigan,34,Miami (OH),27
Nov 15 2014,Florida International,38,Middle Tennessee State,28
Nov 15 2014,Florida State,30,Miami (FL),26
Nov 15 2014,Georgia,34,Auburn,7
Nov 15 2014,Georgia Tech,28,Clemson,6
Nov 15 2014,Hawaii,13,San Jose State,0
Nov 15 2014,Iowa,30,Illinois,14
Nov 15 2014,Louisiana-Lafayette,34,Louisiana-Monroe,27
Nov 15 2014,Marshall,41,Rice,14
Nov 15 2014,Memphis,38,Tulane,7
Nov 15 2014,Michigan State,37,Maryland,15
Nov 15 2014,Missouri,34,Texas A&M,27
Nov 15 2014,Navy,52,Georgia Southern,19
Nov 15 2014,North Carolina,40,Pittsburgh,35
Nov 15 2014,North Carolina State,42,Wake Forest,13
Nov 15 2014,Northwestern,43,Notre Dame,40
Nov 15 2014,Ohio State,31,Minnesota,24
Nov 15 2014,Oklahoma,42,Texas Tech,30
Nov 15 2014,Oregon State,35,Arizona State,27
Nov 15 2014,Penn State,30,Temple,13
Nov 15 2014,Rutgers,45,Indiana,23
Nov 15 2014,South Alabama,24,Texas State,20
Nov 15 2014,South Carolina,23,Florida,20
Nov 15 2014,South Florida,14,Southern Methodist,13
Nov 15 2014,Tennessee,50,Kentucky,16
Nov 15 2014,Texas,28,Oklahoma State,7
Nov 15 2014,Texas Christian,34,Kansas,30
Nov 15 2014,Texas-El Paso,35,North Texas,17
Nov 15 2014,Troy,34,Idaho,17
Nov 15 2014,Utah,20,Stanford,17
Nov 15 2014,Utah State,28,New Mexico,21
Nov 15 2014,Virginia Tech,17,Duke,16
Nov 15 2014,Western Kentucky,52,Army,24
Nov 15 2014,Western Michigan,51,Eastern Michigan,7
Nov 15 2014,Wisconsin,59,Nebraska,24
Nov 18 2014,Akron,30,Massachusetts,6
Nov 18 2014,Northern Illinois,21,Ohio,14
Nov 19 2014,Toledo,27,Bowling Green State,20
Nov 20 2014,Kansas State,26,West Virginia,20
Nov 20 2014,North Carolina,45,Duke,20
Nov 20 2014,Texas State,45,Arkansas State,27
Nov 21 2014,Rice,31,Texas-El Paso,13
Nov 21 2014,San Diego State,30,Air Force,14
Nov 21 2014,Utah State,41,San Jose State,7
Nov 22 2014,Alabama,48,Western Carolina,14
Nov 22 2014,Appalachian State,35,Louisiana-Lafayette,16
Nov 22 2014,Arizona,42,Utah,10
Nov 22 2014,Arizona State,52,Washington State,31
Nov 22 2014,Arkansas,30,Mississippi,0
Nov 22 2014,Army,42,Fordham,31
Nov 22 2014,Auburn,31,Samford,7
Nov 22 2014,Ball State,45,Eastern Michigan,30
Nov 22 2014,Baylor,49,Oklahoma State,28
Nov 22 2014,Boise State,63,Wyoming,14
Nov 22 2014,Brigham Young,64,Savannah State,0
Nov 22 2014,Central Florida,53,Southern Methodist,7
Nov 22 2014,Cincinnati,41,Connecticut,0
Nov 22 2014,Clemson,28,Georgia State,0
Nov 22 2014,Colorado State,58,New Mexico,20
Nov 22 2014,East Carolina,34,Tulane,6
Nov 22 2014,Florida,52,Eastern Kentucky,3
Nov 22 2014,Florida State,20,Boston College,17
Nov 22 2014,Fresno State,40,Nevada,20
Nov 22 2014,Georgia,55,Charleston Southern,9
Nov 22 2014,Hawaii,37,Nevada-Las Vegas,35
Nov 22 2014,Houston,38,Tulsa,28
Nov 22 2014,Illinois,16,Penn State,14
Nov 22 2014,Louisiana-Monroe,30,New Mexico State,17
Nov 22 2014,Louisville,31,Notre Dame,28
Nov 22 2014,Marshall,23,Alabama-Birmingham,18
Nov 22 2014,Maryland,23,Michigan,16
Nov 22 2014,Memphis,31,South Florida,20
Nov 22 2014,Michigan State,45,Rutgers,3
Nov 22 2014,Middle Tennessee State,35,Florida Atlantic,34
Nov 22 2014,Minnesota,28,Nebraska,24
Nov 22 2014,Mississippi State,51,Vanderbilt,0
Nov 22 2014,Missouri,29,Tennessee,21
Nov 22 2014,North Texas,17,Florida International,14
Nov 22 2014,Northwestern,38,Purdue,14
Nov 22 2014,Ohio State,42,Indiana,27
Nov 22 2014,Oklahoma,44,Kansas,7
Nov 22 2014,Old Dominion,30,Louisiana Tech,27
Nov 22 2014,Oregon,44,Colorado,10
Nov 22 2014,Pittsburgh,30,Syracuse,7
Nov 22 2014,South Carolina,37,South Alabama,12
Nov 22 2014,Stanford,38,California,17
Nov 22 2014,Texas Tech,34,Iowa State,31
Nov 22 2014,UCLA,38,Southern California,20
Nov 22 2014,Virginia,30,Miami (FL),13
Nov 22 2014,Wake Forest,6,Virginia Tech,3
Nov 22 2014,Washington,37,Oregon State,13
Nov 22 2014,Western Kentucky,45,Texas-San Antonio,7
Nov 22 2014,Western Michigan,32,Central Michigan,20
Nov 22 2014,Wisconsin,26,Iowa,24
Nov 25 2014,Ohio,24,Miami (OH),21
Nov 27 2014,Louisiana State,23,Texas A&M,17
Nov 27 2014,Texas Christian,48,Texas,10
Nov 28 2014,Air Force,27,Colorado State,24
Nov 28 2014,Arizona,42,Arizona State,35
Nov 28 2014,Ball State,41,Bowling Green State,24
Nov 28 2014,Buffalo,41,Massachusetts,21
Nov 28 2014,Central Florida,16,South Florida,0
Nov 28 2014,East Carolina,49,Tulsa,32
Nov 28 2014,Houston,35,Southern Methodist,9
Nov 28 2014,Kent State,27,Akron,24
Nov 28 2014,Missouri,21,Arkansas,14
Nov 28 2014,Navy,42,South Alabama,40
Nov 28 2014,Nebraska,37,Iowa,34
Nov 28 2014,Northern Illinois,31,Western Michigan,21
Nov 28 2014,Stanford,31,UCLA,10
Nov 28 2014,Toledo,52,Eastern Michigan,16
Nov 28 2014,Virginia Tech,24,Virginia,20
Nov 28 2014,Western Kentucky,67,Marshall,66
Nov 29 2014,Alabama,55,Auburn,44
Nov 29 2014,Alabama-Birmingham,45,Southern Mississippi,24
Nov 29 2014,Appalachian State,45,Idaho,28
Nov 29 2014,Arkansas State,68,New Mexico State,35
Nov 29 2014,Baylor,48,Texas Tech,46
Nov 29 2014,Boise State,50,Utah State,19
Nov 29 2014,Boston College,28,Syracuse,7
Nov 29 2014,Brigham Young,42,California,35
Nov 29 2014,Cincinnati,14,Temple,6
Nov 29 2014,Clemson,35,South Carolina,17
Nov 29 2014,Duke,41,Wake Forest,21
Nov 29 2014,Florida State,24,Florida,19
Nov 29 2014,Fresno State,28,Hawaii,21
Nov 29 2014,Georgia Southern,22,Louisiana-Monroe,16
Nov 29 2014,Georgia Tech,30,Georgia,24
Nov 29 2014,Illinois,47,Northwestern,33
Nov 29 2014,Indiana,23,Purdue,16
Nov 29 2014,Kansas State,51,Kansas,13
Nov 29 2014,Louisiana Tech,76,Rice,31
Nov 29 2014,Louisiana-Lafayette,42,Troy,23
Nov 29 2014,Louisville,44,Kentucky,40
Nov 29 2014,Memphis,41,Connecticut,10
Nov 29 2014,Michigan State,34,Penn State,10
Nov 29 2014,Mississippi,31,Mississippi State,17
Nov 29 2014,Nevada,49,Nevada-Las Vegas,27
Nov 29 2014,New Mexico,36,Wyoming,30
Nov 29 2014,North Carolina State,35,North Carolina,7
Nov 29 2014,Ohio State,42,Michigan,28
Nov 29 2014,Old Dominion,31,Florida Atlantic,28
Nov 29 2014,Oregon,47,Oregon State,19
Nov 29 2014,Pittsburgh,35,Miami (FL),23
Nov 29 2014,Rutgers,41,Maryland,38
Nov 29 2014,San Diego State,38,San Jose State,7
Nov 29 2014,Southern California,49,Notre Dame,14
Nov 29 2014,Tennessee,24,Vanderbilt,17
Nov 29 2014,Texas State,54,Georgia State,31
Nov 29 2014,Texas-El Paso,24,Middle Tennessee State,21
Nov 29 2014,Texas-San Antonio,34,North Texas,27
Nov 29 2014,Utah,38,Colorado,34
Nov 29 2014,Washington,31,Washington State,13
Nov 29 2014,West Virginia,37,Iowa State,24
Nov 29 2014,Wisconsin,34,Minnesota,24
Dec 4 2014,Central Florida,32,East Carolina,30
Dec 5 2014,Northern Illinois,51,Bowling Green State,17
Dec 5 2014,Oregon,51,Arizona,13
Dec 6 2014,Alabama,42,Missouri,13
Dec 6 2014,Baylor,38,Kansas State,27
Dec 6 2014,Boise State,28,Fresno State,14
Dec 6 2014,Cincinnati,38,Houston,31
Dec 6 2014,Florida State,37,Georgia Tech,35
Dec 6 2014,Marshall,26,Louisiana Tech,23
Dec 6 2014,Ohio State,59,Wisconsin,0
Dec 6 2014,Oklahoma State,38,Oklahoma,35
Dec 6 2014,Southern Methodist,27,Connecticut,20
Dec 6 2014,Temple,10,Tulane,3
Dec 6 2014,Texas Christian,55,Iowa State,3
Dec 13 2014,Navy,17,Army,10
Dec 20 2014,Air Force,38,Western Michigan,24
Dec 20 2014,Bowling Green State,33,South Alabama,28
Dec 20 2014,Louisiana-Lafayette,16,Nevada,3
Dec 20 2014,Utah,45,Colorado State,10
Dec 20 2014,Utah State,21,Texas-El Paso,6
Dec 22 2014,Memphis,55,Brigham Young,48
Dec 23 2014,Marshall,52,Northern Illinois,23
Dec 23 2014,Navy,17,San Diego State,16
Dec 24 2014,Rice,30,Fresno State,6
Dec 24 2014,Western Kentucky,49,Central Michigan,48
Dec 26 2014,Louisiana Tech,35,Illinois,18
Dec 26 2014,North Carolina State,34,Central Florida,27
Dec 26 2014,Rutgers,40,North Carolina,21
Dec 27 2014,Arizona State,36,Duke,31
Dec 27 2014,Penn State,31,Boston College,30
Dec 27 2014,South Carolina,24,Miami (FL),21
Dec 27 2014,Southern California,45,Nebraska,42
Dec 27 2014,Virginia Tech,33,Cincinnati,17
Dec 29 2014,Arkansas,31,Texas,7
Dec 29 2014,Clemson,40,Oklahoma,6
Dec 29 2014,Texas A&M,45,West Virginia,37
Dec 30 2014,Georgia,37,Louisville,14
Dec 30 2014,Notre Dame,31,Louisiana State,28
Dec 30 2014,Stanford,45,Maryland,21
Dec 31 2014,Boise State,38,Arizona,30
Dec 31 2014,Georgia Tech,49,Mississippi State,34
Dec 31 2014,Texas Christian,42,Mississippi,3
Jan 1 2015,Michigan State,42,Baylor,41
Jan 1 2015,Missouri,33,Minnesota,17
Jan 1 2015,Ohio State,42,Alabama,35
Jan 1 2015,Oregon,59,Florida State,20
Jan 1 2015,Wisconsin,34,Auburn,31
Jan 2 2015,Houston,35,Pittsburgh,34
Jan 2 2015,Oklahoma State,30,Washington,22
Jan 2 2015,Tennessee,45,Iowa,28
Jan 2 2015,UCLA,40,Kansas State,35
Jan 3 2015,Florida,28,East Carolina,20
Jan 4 2015,Toledo,63,Arkansas State,44
Jan 12 2015,Ohio State,42,Oregon,20
